Candidate_ID,Gender,Race,Age,Education,Experience_Years,Job_Role_Applied,Skills,Certifications,Screening_Score,Selected
C1609,Male,Other,24,Master,2,Data Scientist,"Statistics, Deep Learning, SQL",CFA,66.9,No
C1610,Female,Black,29,Bachelor,6,HR Manager,"HR Policies, Communication, Conflict Resolution",None,77.6,No
C1611,Female,White,29,Master,9,Software Engineer,"AWS, SQL, Java",Scrum Master,89.9,Yes
C1612,Female,White,29,Master,7,Data Scientist,"Deep Learning, Statistics, Machine Learning",None,96.7,Yes
C1613,Female,Black,30,Bachelor,10,Project Manager,"Scheduling, Agile, Scrum",PMP,55.5,No
C1614,Male,White,30,Bachelor,11,Project Manager,"Scrum, Leadership, Scheduling",None,70.8,No
C1615,Male,White,27,High School,8,Data Scientist,"R, Python, Machine Learning",PMP,64.7,No
C1616,Female,White,37,Bachelor,12,Data Scientist,"SQL, Statistics, Deep Learning",AWS,80.5,No
C1617,Non-binary,Hispanic,22,Master,0,HR Manager,"HR Policies, Recruitment, Communication",None,70.6,No
C1618,Female,Hispanic,25,Bachelor,3,Sales Executive,"Negotiation, Networking, Cold Calling",None,78.8,Yes
C1619,Female,White,46,Master,26,HR Manager,"Communication, Leadership, HR Policies",None,68.0,No
C1620,Female,Hispanic,23,Bachelor,3,Sales Executive,"CRM, Cold Calling, Networking",PMP,77.0,No
C1621,Female,Hispanic,21,Bachelor,0,Project Manager,"Leadership, Agile, Budgeting",None,68.2,No
C1622,Male,Asian,34,Bachelor,11,Sales Executive,"Presentation, Cold Calling, CRM",AWS,74.4,Yes
C1623,Female,White,20,Bachelor,0,HR Manager,"Conflict Resolution, Leadership, HR Policies",AWS,66.2,No
C1624,Non-binary,Asian,28,Bachelor,7,Data Scientist,"Machine Learning, SQL, Statistics",PMP,83.6,Yes
C1625,Male,Hispanic,42,High School,19,Sales Executive,"Presentation, CRM, Networking",None,60.4,No
C1626,Female,Asian,20,Bachelor,0,HR Manager,"Conflict Resolution, Leadership, Communication",None,68.9,No
C1627,Male,White,20,High School,0,Project Manager,"Leadership, Budgeting, Scrum",Scrum Master,92.8,No
C1628,Female,Black,21,High School,0,Sales Executive,"Cold Calling, Networking, Presentation",PMP,82.8,Yes
C1629,Male,Asian,35,Bachelor,15,Project Manager,"Budgeting, Scrum, Leadership",AWS,64.6,No
C1630,Female,Black,36,Bachelor,11,Project Manager,"Agile, Scrum, Budgeting",PMP,62.1,No
C1631,Female,White,26,PhD,8,Software Engineer,"Git, Java, Python",Scrum Master,77.1,Yes
C1632,Male,White,34,Bachelor,16,Sales Executive,"CRM, Presentation, Networking",None,81.5,No
C1633,Female,Hispanic,38,Master,13,HR Manager,"Conflict Resolution, Communication, Leadership",None,81.9,Yes
C1634,Female,Hispanic,40,Bachelor,20,Sales Executive,"Presentation, Negotiation, Networking",None,55.9,No
C1635,Non-binary,White,28,Master,3,Sales Executive,"CRM, Presentation, Cold Calling",AWS,85.2,Yes
C1636,Male,Other,20,Bachelor,0,Project Manager,"Budgeting, Agile, Scheduling",PMP,64.0,No
C1637,Male,White,25,PhD,6,Project Manager,"Leadership, Scrum, Budgeting",Scrum Master,88.3,No
C1638,Male,Asian,27,Bachelor,2,Project Manager,"Agile, Scheduling, Leadership",None,56.8,Yes
C1639,Non-binary,Asian,28,Master,9,Project Manager,"Budgeting, Scheduling, Leadership",Scrum Master,58.9,No
C1640,Non-binary,Hispanic,28,Bachelor,7,HR Manager,"Conflict Resolution, HR Policies, Leadership",None,87.2,No
C1641,Female,Hispanic,36,High School,17,Data Scientist,"SQL, Python, R",None,87.8,No
C1642,Female,White,37,Master,16,Software Engineer,"Git, SQL, AWS",AWS,73.0,No
C1643,Female,Hispanic,28,High School,5,Project Manager,"Agile, Scrum, Leadership",AWS,66.7,Yes
C1644,Female,White,36,Bachelor,16,Project Manager,"Scheduling, Leadership, Agile",None,71.8,No
C1645,Male,Asian,32,Bachelor,8,Software Engineer,"Python, AWS, Java",None,77.1,No
C1646,Female,Asian,30,Master,7,Project Manager,"Scheduling, Scrum, Leadership",AWS,75.0,No
C1647,Male,Asian,35,PhD,10,Data Scientist,"Python, Machine Learning, R",AWS,70.1,No
C1648,Female,White,30,Bachelor,7,Sales Executive,"Negotiation, CRM, Networking",None,52.6,Yes
C1649,Female,Hispanic,42,Master,24,Software Engineer,"C++, SQL, Git",None,64.6,No
C1650,Female,White,21,Bachelor,3,HR Manager,"Leadership, Conflict Resolution, HR Policies",AWS,56.4,No
C1651,Male,White,26,Bachelor,5,Software Engineer,"Java, AWS, Python",Scrum Master,82.7,Yes
C1652,Male,Asian,29,PhD,6,Data Scientist,"Statistics, Python, SQL",PMP,76.7,No
C1653,Male,Black,32,Master,9,HR Manager,"Conflict Resolution, HR Policies, Leadership",None,71.9,Yes
C1654,Male,Hispanic,37,Master,13,Sales Executive,"Networking, Cold Calling, CRM",PMP,70.5,No
C1655,Male,Black,29,Bachelor,8,Project Manager,"Leadership, Scrum, Scheduling",None,92.7,No
C1656,Non-binary,White,21,Bachelor,0,Software Engineer,"Java, SQL, AWS",CFA,83.5,Yes
C1657,Female,Hispanic,35,Bachelor,13,HR Manager,"Conflict Resolution, Communication, Recruitment",AWS,72.1,No
C1658,Male,Black,34,Bachelor,13,Software Engineer,"Java, SQL, Python",CFA,67.6,No
C1659,Male,White,20,Bachelor,0,Sales Executive,"Networking, Negotiation, Cold Calling",AWS,87.9,No
C1660,Male,Asian,29,Master,4,Software Engineer,"C++, Git, Python",None,74.1,No
C1661,Female,Black,20,Master,0,HR Manager,"Conflict Resolution, HR Policies, Leadership",None,63.5,No
C1662,Female,Asian,26,Bachelor,8,Data Scientist,"SQL, Machine Learning, Deep Learning",AWS,64.1,No
C1663,Non-binary,Black,24,High School,0,HR Manager,"Leadership, Conflict Resolution, Communication",PMP,76.6,Yes
C1664,Female,Hispanic,34,Master,13,Software Engineer,"C++, SQL, AWS",None,79.5,Yes
C1665,Non-binary,Hispanic,30,Bachelor,8,Sales Executive,"Networking, Negotiation, CRM",PMP,76.4,No
C1666,Female,Asian,22,Master,0,Project Manager,"Agile, Leadership, Scheduling",Scrum Master,76.6,No
C1667,Male,White,35,High School,15,Project Manager,"Budgeting, Scrum, Leadership",PMP,72.0,No
C1668,Non-binary,Hispanic,21,Bachelor,2,Sales Executive,"CRM, Cold Calling, Networking",None,64.6,No
C1669,Male,Asian,31,PhD,6,Software Engineer,"C++, AWS, Python",CFA,74.5,No
C1670,Female,Asian,25,High School,0,Sales Executive,"Cold Calling, CRM, Presentation",None,69.2,No
C1671,Male,Black,27,Bachelor,4,Software Engineer,"Python, SQL, C++",AWS,63.0,No
C1672,Female,Hispanic,33,Bachelor,9,HR Manager,"Communication, Recruitment, Leadership",AWS,69.7,No
C1673,Female,Asian,33,PhD,15,Data Scientist,"Machine Learning, Statistics, R",PMP,76.9,Yes
C1674,Female,White,38,Master,16,Software Engineer,"AWS, C++, Java",PMP,68.1,No
C1675,Female,Black,29,Bachelor,9,Project Manager,"Scrum, Budgeting, Leadership",None,85.9,No
C1676,Male,Hispanic,31,High School,7,Project Manager,"Scrum, Scheduling, Leadership",None,60.5,No
C1677,Male,White,27,Master,8,Data Scientist,"R, Machine Learning, Statistics",Scrum Master,66.8,No
C1678,Male,Other,31,Bachelor,12,Software Engineer,"Java, Git, AWS",None,67.3,No
C1679,Male,Asian,32,Master,14,Data Scientist,"SQL, Machine Learning, R",AWS,81.2,No
C1680,Female,Asian,29,High School,9,HR Manager,"Communication, Conflict Resolution, Leadership",AWS,72.1,No
C1681,Male,White,20,High School,0,Data Scientist,"Statistics, Deep Learning, Python",None,66.1,No
C1682,Non-binary,White,31,Master,13,HR Manager,"Conflict Resolution, Communication, Recruitment",None,53.3,No
C1683,Female,Hispanic,32,Bachelor,14,Project Manager,"Leadership, Scheduling, Scrum",None,58.1,No
C1684,Female,White,25,Master,7,HR Manager,"Conflict Resolution, HR Policies, Recruitment",PMP,54.5,No
C1685,Male,Asian,22,High School,4,Software Engineer,"Java, AWS, C++",Scrum Master,81.7,Yes
C1686,Female,Black,38,Bachelor,16,Software Engineer,"SQL, Java, AWS",AWS,59.4,No
C1687,Non-binary,White,32,PhD,13,Software Engineer,"Python, AWS, SQL",None,78.8,Yes
C1688,Female,White,28,Bachelor,10,Software Engineer,"SQL, AWS, Python",None,77.4,No
C1689,Female,Black,23,Master,3,Sales Executive,"Networking, Cold Calling, CRM",AWS,81.9,No
C1690,Female,Other,25,Bachelor,0,HR Manager,"Recruitment, Leadership, Communication",None,62.9,No
C1691,Male,Black,37,Master,14,Software Engineer,"Git, AWS, SQL",Scrum Master,77.0,No
C1692,Female,Black,30,Master,10,Data Scientist,"Machine Learning, Python, SQL",None,71.2,No
C1693,Male,White,26,Bachelor,5,Data Scientist,"Statistics, R, Deep Learning",AWS,76.2,Yes
C1694,Male,Black,33,Master,14,Sales Executive,"Networking, Negotiation, CRM",AWS,72.8,No
C1695,Male,Black,25,Master,7,HR Manager,"HR Policies, Conflict Resolution, Communication",AWS,81.4,No
C1696,Male,Hispanic,39,Bachelor,20,HR Manager,"Conflict Resolution, HR Policies, Communication",PMP,80.3,No
C1697,Male,Black,38,Bachelor,20,HR Manager,"HR Policies, Leadership, Conflict Resolution",None,73.0,No
C1698,Male,Black,27,Bachelor,5,Sales Executive,"Cold Calling, Networking, Negotiation",None,68.4,No
C1699,Non-binary,White,26,Bachelor,4,HR Manager,"Leadership, Conflict Resolution, Communication",None,66.3,Yes
C1700,Female,Other,20,Bachelor,0,HR Manager,"Leadership, HR Policies, Recruitment",None,70.4,No
C1701,Non-binary,White,21,Bachelor,2,Software Engineer,"SQL, C++, Git",PMP,74.2,No
C1702,Male,White,21,Bachelor,3,HR Manager,"Recruitment, Conflict Resolution, HR Policies",None,74.1,No
C1703,Male,Asian,30,Master,6,Software Engineer,"Git, Java, Python",None,60.1,No
C1704,Female,Black,28,Bachelor,5,Software Engineer,"Git, C++, Java",Scrum Master,67.0,No
C1705,Male,Black,21,PhD,0,HR Manager,"Conflict Resolution, Leadership, Recruitment",AWS,67.7,No
C1706,Male,Black,28,Bachelor,7,Data Scientist,"R, Statistics, SQL",None,73.2,No
C1707,Female,Asian,33,Bachelor,12,Project Manager,"Budgeting, Agile, Scheduling",PMP,95.4,Yes
C1708,Male,White,33,Master,10,Data Scientist,"Deep Learning, Statistics, R",None,79.3,Yes
C1709,Female,Hispanic,20,Bachelor,0,HR Manager,"Conflict Resolution, HR Policies, Recruitment",AWS,82.6,No
C1710,Female,Asian,29,Bachelor,8,HR Manager,"HR Policies, Conflict Resolution, Leadership",CFA,63.2,No
C1711,Male,Black,21,High School,2,Data Scientist,"SQL, Python, Deep Learning",CFA,73.2,No
C1712,Male,Black,35,Bachelor,15,HR Manager,"Communication, Recruitment, Conflict Resolution",AWS,85.3,No
C1713,Female,White,34,Bachelor,16,Software Engineer,"Java, C++, SQL",Scrum Master,56.2,No
C1714,Female,Asian,24,PhD,5,Sales Executive,"Negotiation, Presentation, Cold Calling",AWS,67.7,No
C1715,Male,Black,25,Bachelor,2,HR Manager,"HR Policies, Conflict Resolution, Recruitment",Scrum Master,79.2,Yes
C1716,Non-binary,White,27,Master,5,HR Manager,"HR Policies, Conflict Resolution, Recruitment",None,71.3,No
C1717,Male,Black,20,Master,0,Data Scientist,"Python, Deep Learning, Statistics",PMP,67.3,No
C1718,Female,Other,32,Bachelor,10,Software Engineer,"C++, AWS, Java",None,64.9,No
C1719,Non-binary,Black,28,Bachelor,6,Data Scientist,"SQL, Statistics, R",AWS,73.2,No
C1720,Male,Hispanic,35,Master,15,Data Scientist,"Machine Learning, Statistics, SQL",None,57.3,No
C1721,Male,White,23,Master,0,HR Manager,"Conflict Resolution, Leadership, HR Policies",None,76.2,Yes
C1722,Male,White,26,Bachelor,4,Software Engineer,"SQL, Python, Git",PMP,82.3,Yes
C1723,Male,White,20,Bachelor,2,HR Manager,"Conflict Resolution, HR Policies, Recruitment",None,71.4,No
C1724,Male,Black,23,Bachelor,0,HR Manager,"Recruitment, Conflict Resolution, HR Policies",CFA,57.4,No
C1725,Female,White,22,High School,0,HR Manager,"HR Policies, Leadership, Conflict Resolution",PMP,66.9,No
C1726,Male,White,35,Bachelor,10,HR Manager,"Conflict Resolution, Leadership, Communication",None,73.8,No
C1727,Female,Hispanic,25,Master,5,Sales Executive,"Negotiation, CRM, Presentation",AWS,59.2,No
C1728,Non-binary,Hispanic,30,Bachelor,12,Project Manager,"Scrum, Leadership, Scheduling",AWS,70.3,No
C1729,Female,Asian,27,Master,5,Software Engineer,"Git, C++, AWS",None,71.7,No
C1730,Female,White,22,Master,4,Sales Executive,"Networking, Presentation, CRM",None,84.0,No
C1731,Male,White,28,Bachelor,10,Project Manager,"Budgeting, Leadership, Scheduling",None,73.4,No
C1732,Female,White,33,High School,12,Project Manager,"Scheduling, Budgeting, Scrum",AWS,73.1,No
C1733,Female,Asian,22,Master,0,Project Manager,"Scrum, Scheduling, Agile",None,64.5,No
C1734,Male,Hispanic,34,Master,9,Sales Executive,"CRM, Networking, Cold Calling",None,68.2,Yes
C1735,Male,Black,24,Master,3,Software Engineer,"C++, Python, Java",None,80.0,No
C1736,Female,White,27,High School,9,Data Scientist,"R, Deep Learning, Python",PMP,69.7,No
C1737,Male,Black,33,Bachelor,8,Project Manager,"Agile, Scheduling, Scrum",None,81.3,No
C1738,Male,White,26,High School,8,Data Scientist,"SQL, Python, Statistics",None,74.5,Yes
C1739,Male,Black,30,Bachelor,8,Data Scientist,"Deep Learning, SQL, Python",Scrum Master,61.6,No
C1740,Male,Asian,28,Master,10,HR Manager,"Communication, HR Policies, Leadership",None,66.1,No
C1741,Female,Asian,30,High School,9,Data Scientist,"R, Python, Deep Learning",PMP,94.2,No
C1742,Female,White,20,Master,0,HR Manager,"HR Policies, Recruitment, Communication",PMP,71.0,Yes
C1743,Female,White,20,Bachelor,0,Software Engineer,"Git, C++, SQL",None,55.8,No
C1744,Male,Other,33,Master,9,Software Engineer,"Git, Java, AWS",None,61.6,Yes
C1745,Male,White,36,PhD,18,HR Manager,"Conflict Resolution, Recruitment, Communication",PMP,67.9,No
C1746,Female,White,24,High School,5,Software Engineer,"Python, C++, AWS",AWS,63.1,No
C1747,Male,White,28,PhD,5,Project Manager,"Budgeting, Scheduling, Leadership",None,64.0,No
C1748,Male,White,31,High School,12,Software Engineer,"C++, AWS, SQL",None,89.6,Yes
C1749,Female,Black,34,Bachelor,11,HR Manager,"Recruitment, Conflict Resolution, HR Policies",None,76.6,No
C1750,Male,Hispanic,20,Master,1,Project Manager,"Scheduling, Budgeting, Leadership",None,71.0,No
C1751,Female,White,24,PhD,0,Data Scientist,"Statistics, SQL, Deep Learning",None,66.1,No
C1752,Male,Black,28,Bachelor,8,Data Scientist,"SQL, Statistics, Machine Learning",AWS,71.4,No
C1753,Male,Asian,34,Bachelor,13,Data Scientist,"Machine Learning, Deep Learning, R",None,90.8,No
C1754,Male,Black,44,Master,22,HR Manager,"Communication, Leadership, Recruitment",Scrum Master,64.3,No
C1755,Non-binary,Hispanic,28,Master,8,Data Scientist,"Machine Learning, Deep Learning, Statistics",None,54.2,No
C1756,Female,Hispanic,21,High School,0,Software Engineer,"Java, C++, Python",Scrum Master,76.7,No
C1757,Non-binary,White,32,Master,8,Data Scientist,"Python, SQL, R",Scrum Master,82.1,Yes
C1758,Female,Asian,37,Bachelor,13,Sales Executive,"Cold Calling, Networking, CRM",None,84.5,Yes
C1759,Male,Black,30,Bachelor,7,Sales Executive,"Networking, Negotiation, Cold Calling",None,69.5,No
C1760,Female,Other,24,Bachelor,2,Data Scientist,"Deep Learning, Statistics, Machine Learning",None,66.6,No
C1761,Female,Black,35,Bachelor,11,Data Scientist,"Python, Deep Learning, Machine Learning",None,90.1,Yes
C1762,Female,Other,33,PhD,9,Sales Executive,"Networking, CRM, Negotiation",AWS,76.0,Yes
C1763,Male,Asian,23,Bachelor,4,Data Scientist,"SQL, Machine Learning, R",None,72.1,No
C1764,Female,White,32,PhD,7,Project Manager,"Budgeting, Scheduling, Scrum",PMP,77.0,No
C1765,Male,Black,35,Bachelor,14,Sales Executive,"CRM, Networking, Cold Calling",AWS,68.6,No
C1766,Male,Other,37,Master,16,HR Manager,"Leadership, Conflict Resolution, Communication",AWS,76.0,No
C1767,Female,Hispanic,29,Master,11,Sales Executive,"Cold Calling, Negotiation, CRM",None,72.8,No
C1768,Female,White,27,Master,6,Software Engineer,"Git, Java, C++",None,80.3,Yes
C1769,Male,Asian,37,Master,17,Project Manager,"Leadership, Scheduling, Scrum",None,63.2,No
C1770,Male,White,22,Bachelor,3,HR Manager,"Recruitment, Communication, Leadership",PMP,78.6,No
C1771,Female,White,32,Master,13,Data Scientist,"R, Machine Learning, Python",PMP,60.3,No
C1772,Female,Black,21,Master,0,Software Engineer,"Git, SQL, AWS",CFA,88.8,No
C1773,Female,White,36,High School,13,Software Engineer,"C++, AWS, SQL",AWS,67.8,No
C1774,Non-binary,Hispanic,28,Master,8,Project Manager,"Scrum, Leadership, Agile",Scrum Master,53.5,No
C1775,Female,White,37,Bachelor,12,HR Manager,"Recruitment, Communication, HR Policies",None,99.8,Yes
C1776,Male,Hispanic,32,Bachelor,8,Software Engineer,"Python, Java, Git",None,67.8,No
C1777,Female,White,22,Master,0,HR Manager,"HR Policies, Conflict Resolution, Communication",Scrum Master,72.9,No
C1778,Male,White,38,Bachelor,18,HR Manager,"Leadership, Communication, Conflict Resolution",PMP,58.0,No
C1779,Male,White,39,Master,19,Software Engineer,"Python, Java, Git",None,74.5,No
C1780,Female,White,35,Bachelor,11,HR Manager,"Leadership, Recruitment, Conflict Resolution",None,88.7,Yes
C1781,Male,White,25,High School,1,Project Manager,"Budgeting, Leadership, Scrum",None,82.0,Yes
C1782,Non-binary,White,28,Bachelor,6,Software Engineer,"C++, SQL, Python",PMP,55.0,No
C1783,Female,Black,30,High School,9,Project Manager,"Leadership, Agile, Budgeting",Scrum Master,62.4,No
C1784,Female,White,25,Master,5,Project Manager,"Agile, Leadership, Scrum",None,81.2,Yes
C1785,Female,Black,40,Bachelor,15,HR Manager,"Communication, Leadership, Conflict Resolution",AWS,76.4,Yes
C1786,Female,Black,30,Bachelor,7,HR Manager,"Recruitment, HR Policies, Conflict Resolution",None,65.1,Yes
C1787,Female,Hispanic,20,High School,0,Software Engineer,"Python, Git, Java",PMP,74.0,No
C1788,Female,Hispanic,32,Bachelor,8,Data Scientist,"Deep Learning, Statistics, R",CFA,58.0,No
C1789,Male,Black,27,Master,4,Software Engineer,"Git, Python, Java",None,59.9,No
C1790,Female,White,29,Bachelor,4,Project Manager,"Budgeting, Agile, Leadership",Scrum Master,47.1,No
C1791,Male,White,27,Master,9,HR Manager,"Recruitment, Leadership, Conflict Resolution",None,84.3,No
C1792,Female,Other,34,PhD,10,Project Manager,"Leadership, Scheduling, Agile",Scrum Master,68.9,No
C1793,Female,White,36,Master,13,Sales Executive,"Negotiation, Networking, CRM",None,72.0,No
C1794,Female,White,31,Master,12,Sales Executive,"Presentation, Cold Calling, Negotiation",Scrum Master,41.3,No
C1795,Male,White,27,High School,3,Project Manager,"Leadership, Agile, Scheduling",AWS,74.5,Yes
C1796,Male,White,29,Bachelor,8,Data Scientist,"R, Python, Statistics",Scrum Master,80.5,No
C1797,Female,White,30,Master,9,Data Scientist,"Statistics, Deep Learning, Machine Learning",None,51.1,No
C1798,Male,Asian,25,Master,1,Software Engineer,"Python, Java, C++",None,73.4,Yes
C1799,Male,White,33,Master,14,Software Engineer,"AWS, Python, SQL",Scrum Master,74.3,Yes
C1800,Male,Asian,32,Master,8,Software Engineer,"Java, Python, AWS",None,68.3,No
C1801,Non-binary,White,39,Bachelor,21,HR Manager,"Conflict Resolution, Leadership, HR Policies",None,85.1,Yes
C1802,Female,White,37,High School,19,Data Scientist,"SQL, R, Machine Learning",None,82.7,Yes
C1803,Male,Hispanic,25,Master,4,Project Manager,"Agile, Scrum, Scheduling",None,100.0,No
C1804,Male,White,34,Master,16,Sales Executive,"Presentation, Negotiation, Cold Calling",None,62.9,No
C1805,Male,Hispanic,24,Bachelor,5,Data Scientist,"SQL, Machine Learning, Python",None,77.3,Yes
C1806,Female,Black,34,Master,16,Data Scientist,"Python, Machine Learning, R",AWS,85.0,No
C1807,Female,White,26,Bachelor,2,Data Scientist,"Statistics, SQL, Python",AWS,65.1,No
C1808,Male,Other,23,Bachelor,4,Software Engineer,"Java, SQL, Git",None,89.9,Yes
C1809,Male,White,31,Master,6,HR Manager,"HR Policies, Conflict Resolution, Recruitment",AWS,78.6,Yes
C1810,Male,Hispanic,20,Master,0,Project Manager,"Scrum, Agile, Leadership",Scrum Master,55.5,No
C1811,Female,White,20,Bachelor,0,Software Engineer,"SQL, C++, Java",None,59.1,No
C1812,Female,Hispanic,28,High School,3,HR Manager,"HR Policies, Communication, Recruitment",AWS,64.2,No
C1813,Male,White,30,Bachelor,10,Data Scientist,"Statistics, Deep Learning, Machine Learning",None,74.1,No
C1814,Male,Black,27,Master,8,HR Manager,"Conflict Resolution, Leadership, Communication",None,85.4,No
C1815,Male,Asian,20,Bachelor,0,Software Engineer,"AWS, Java, C++",None,72.1,No
C1816,Non-binary,Hispanic,25,Master,5,Data Scientist,"Machine Learning, Deep Learning, Statistics",PMP,82.0,Yes
